t,prey,predator,dprey_dt,dpredator_dt,prey_pct_change,predator_pct_change
62.6,32.37964963197292,1.9228470579723742,1.992742682536984,0.04575702293844175,6.154305884055252,2.3796496319729217
62.7,32.57938497882352,1.9276205604863381,2.0019246512187525,0.04972075518589847,6.144758879027324,2.5793849788235264
62.8,32.7800263993865,1.932792802270868,2.010862658278985,0.053732150148572244,6.134414395458265,2.7800263993864998
62.9,32.98154904096702,1.9383686548586023,2.0195468871028566,0.05779341203934196,6.123262690282796,2.981549040967019
63.0,33.18392701436827,1.9443532175752458,2.027967196193446,0.06190678734911703,6.111293564849508,3.1839270143682756
63.1,33.38713337763499,1.9507518197403615,2.036113113916787,0.06607456600124773,6.098496360519278,3.387133377634989
63.2,33.591140136053454,1.9575700206673703,2.0439738357978516,0.0702990827035358,6.08485995866526,3.5911401360534523
63.3,33.795918240584754,1.964813609868231,2.0515382217165774,0.07458271821048001,6.07037278026354,3.795918240584758
63.4,34.00143748510097,1.9724886203908774,2.058794778184228,0.07892789904567166,6.055022759218246,4.001437485100976
63.5,34.20766651937757,1.9806013269752505,2.065731657917636,0.08333709891748542,6.0387973460495,4.207666519377566
63.6,34.41457277602828,1.989158255857704,2.0723366464177797,0.08781283883521318,6.0216834882845935,4.414572776028281
63.7,34.622122411759534,1.9981661924990526,2.0785971508611203,0.092357687407701,6.003667615001895,4.622122411759541
63.8,34.8302803073704,2.0076321815845715,2.084500197963277,0.09697426191151037,5.984735636830859,4.830280307370403
63.9,35.0390100677527,2.0175635270240004,2.090032432060778,0.10166522925004595,5.964872945952,5.039010067752705
64.0,35.24827394038592,2.027967801962733,2.095180101521298,0.10643330566982723,5.944064396074535,5.248273940385919
64.1,35.45803277556077,2.0388528537740855,2.0999290512827344,0.11128125700444569,5.92229429245183,5.45803277556077
64.2,35.66824599198736,2.05022680820172,2.104264716512615,0.11621189888254446,5.899546383596559,5.668245991987364
64.3,35.87887148807847,2.0620980801901094,2.1081721085087617,0.12122809609250984,5.875803839619782,5.878871488078469
64.4,36.08986564193227,2.074475373886692,2.1116358137718683,0.12633276304467178,5.851049252226615,6.089865641932277
64.5,36.3011833113306,2.0873676826420255,2.1146399934183497,0.13152886406474762,5.82526463471595,6.3011833113306
64.6,36.51277774647399,2.10078429861113,2.1171683708779905,0.13681941230136552,5.79843140277774,6.512777746473997
64.7,36.72460054833939,2.1147348178506196,2.119204225809354,0.1422074691571067,5.770530364298762,6.724600548339386
64.8,36.93660162228097,2.129229144793994,2.1207303885519817,0.14769614339985937,5.741541710412012,6.936601622280968
64.9,37.148729091924295,2.144277501349861,2.121729229281343,0.153288589550585,5.711444997300277,7.148729091924301
